template_version,data_version,visit_id,address,ward,cluster,old_boundary,new_boundary,boundaries_value,boundaries_comment,feederpatterns_value,feederpatterns_comment,eschoicesets_value,eschoicesets_comment,mschoicesets_value,mschoicesets_comment,msproximity_value,msproximity_comment,hslottery_value,hslottery_comment,setasides_value,setasides_comment
1.3,1.4,56922d0f-6320-6dfa-8743-d4f5f1066686,39XX MILITARY ROAD NW,Ward 3,Cluster 10,Murch,Murch,5,,5,,1,"If I wanted choice, I'd have selected a charter school.  DCPS should maintain neighborhood schools that help create strong communities, by engendering close friendships amongst students who metriculate together as well as strong ties as parents get to know each other.  A walkable school is also a key benefit of the current neighborhood feeder pattern.  This a great lifestyle choice that provides good exercise, reduces transportation costs, and is a environmental sensitive by reducing fossil fuel costs.",1,"If I wanted choice, I'd have selected a charter school.  DCPS should maintain neighborhood schools that help create strong communities, by engendering close friendships amongst students who metriculate together as well as strong ties as parents get to know each other.  A walkable school is also a key benefit of the current neighborhood feeder pattern.  This a great lifestyle choice that provides good exercise, reduces transportation costs, and is a environmental sensitive by reducing fossil fuel costs.",1,"We moved to Ward 3 at great expense to ensure that our children would be in the Deal-Wilson feeder pattern.  If we lose this certainty, we will pack up and move to Maryland.  Its that simple.",1,"We moved to Ward 3 at great expense to ensure that our children would be in the Deal-Wilson feeder pattern.  If we lose this certainty, we will pack up and move to Maryland.  Its that simple.",3,"If set asides can be used to maintain diversity at highly sought after schools such as Deal and Wilson I think they are a good idea.  However, before adopting such an approach, DCPS must make sure that there is adequate space for the in boundary students as well as students from low performing schools."
1.3,1.4,ab6cb54a-f649-4f79-c074-0ee55c9f18c2,19XX 17TH STREET NW,Ward 2,Cluster 6,"Reed,Marie","Reed, Marie",,,,,,,,,,,,,,
1.3,1.4,8d5439fc-c424-69b5-af01-d1447b420d3f,XX ADAMS STREET NW,Ward 5,Cluster 21,Gage-Eckington,Cleveland,2,"Our child (and soon her sibling) currently attends Hearst Elementary in Ward 3 as an OOB student.  and, fingers crossed we are hoping that grandfathering will take care of our children through high school.  For families moving into Ward 5, while better than most in the area, Cleveland Elemenary is not the most optimal choice for children in terms of performance and racial/economic diversity.  For my husband and I racial AND economic diversity are very important compositions for a successful education environment.",1,"First it is hard to be part of a feeder pattern that does not include a middle school.  This is hard for any parent to digest and therefore impossible for us to comment on.  Cardozo EC is currently a priority school which means it is one of the poorest performing high schools in the district.  We are not sure if words could even represent our sentiment.  For my husband and I, this is a no go and does not help us in any way as Ward 5 residents.",2,"To reiterate, our options are limited because compared to the schools in other areas of the district, these schools rank very low in terms of performance and diversity.  This is a no go for us and doesn't help us in any way in terms of neighborhood shools.",1,"Would anyone want to be a part of a feeder pattern that does not include a middle school? We understand that this is something that needs to be done due to the condition of existing schools, but how can we comment on this if we don't know what this holds for our chidrens' future.  But we do agree that building a good school is what is needed in our ward.  Whether that will work, it is tough for us to comment with anything but unhappiness and anxiety.",0,"Cardozo EC is currently a priority school which means it is one of the poorest performing high schools in the district.  We are not sure if words could even represent our sentiment.  For my husband and I, this is a no go and does not help us in any way as Ward 5 residents.  We would continue to rely on the lottery to afford us a spot in a better high school.",5,We think equal opportunity for all is a move in the right direction.  This allows for everyone who values education a chance to get  into a great school. Economic and racial barriers are removed with a city wide lottery.  It is also a risk which we understand but we rely heavily on DCPS to make this work for all families.,5,"While we would love to send our children to our neighborhood schools, the school options provided for our children we are afraid, are not good enough and pose a high risk to their educational development.  For this reason we strongly support the option for ""set aside"" seats for students assigned to low performing schools.  Thank you for this opportunity. We are anxious but excited for the results. Our children are our most prized posessions so we are grateful that someone is finally listening!"
1.3,1.4,d1085f95-c4a6-b013-d9cb-53c45747bcad,46XX CONNECTICUT AVENUE NW,Ward 3,Cluster 12,Murch,Hearst,1,Murch is 2 blocks from our building. That is why we chose to live here.,5,Murch and Deal and Wilson were what we were looking for when we looked for a place in DC. That is why we chose to live where we do.,1,All of these are too far for elementary school children to walk to.,0,Deal is a good school but Hardy has a poor reputation. This is not an equal choice. If you made first Hardy better you would inspire more trust. I would not send my daughter to Hardy as it is. ,1,I don't know anything about West. But the map shows it is too far. We moved here to walk to Murch and Deal.,1,Wilson is currently the only acceptable high school for us. You would see a lot of people run from DCPS if you went to a lottery system.,1,Letting people leave failing schools for good schools is positive. But shouldn't DCPS fix failing schools instead of admitting defeat? This seems like giving up.
1.3,1.4,ecbf9562-a69e-9fbc-9c57-8b006ec9b452,12XX P STREET NW,Ward 2,Cluster 7,Garrison,Seaton,,,,,,,,,,,,,,
1.3,1.4,89d84d4e-791f-32fe-b7a3-2d9c4c2b789a,5XX N STREET SW,Ward 6,Cluster 9,Amidon,Amidon-Bowen,,,,,,,,,,,,,,
1.3,1.4,9096c2b8-0341-d8c5-1c90-2435849061b9,3XX 14TH STREET NE,Ward 6,Cluster 25,Maury,Maury,2,"It is shortsighted to argue that few public school students live in this area. Even the briefest of walks through the expanded Maury boundary reveals a large number of strollers. And if this becomes the new Maury boundary, new families will buy up the remaining seniors' houses overnight. Meanwhile, Maury ES itself is physically overcrowded and the budget for expansion has been delayed for many years. Expanding this boundary first invites many years of serious problems for this otherwise successful school. Either the boundary needs to shrink (not grow!), or DCPS needs to commit to building a bigger facility for this school. ",2,"This is a sensible feeder pattern. But DCPS has no vision for what Eliot Hine should be and has failed to take action on the Capitol Hill middle school proposal, so we have no incentive to follow this pattern now. The jury is out on the newly reopened Eastern High School but the first problem is keeping the kids in grades 6-8.",3,"This is a decently diverse choice set but as a practical matter, it would only serve to siphon off some kids from the other three (better) schools and put them at Payne, since the other three schools are full beyond their physical capacity and Payne's space is under-utilized. This is obviously unattractive to all parents whose students are currently attending one of the other three better-performing schools.",3,"This ONLY makes sense if the special focuses are clearly defined and well implemented. Otherwise, a middle school choice set takes the handful of kids willing to brave the disastrous DCPS middle school system and disperses them further. ",2,"Again, why undermine predictability without providing a clear curricular distinction between the schools? Besides, for my personal situation, this is a choice between two schools I'm not interested in unless DCPS really sinks some effort into Eliot Hine to transform it.",1,This is the worst in a long list of bad ideas.,4,This is a good idea to ensure that not all students are priced out of decent neighborhood schools.
1.3,1.4,fbae8582-fdfc-5b56-5c92-5c7219d1da70,20XX BELMONT ROAD NW,Ward 1,Cluster 1,Oyster,Oyster-Adams Lower,,,,,,,,,,,,,,
1.3,1.4,4937143e-ff99-dd03-67f6-9d424206ddac,6XX 14TH PLACE NE,Ward 6,Cluster 25,Miner,Miner,,,,,,,,,,,,,,
1.3,1.4,8ac0482f-0c91-4fe1-20a1-7c0107829978,20XX C STREET NE,Ward 7,Cluster 25,Gibbs,Maury,5,,5,,2,,3,,2,,1,,2,
1.3,1.4,17ebc6bc-4947-36a0-164a-b21bdae173cc,6XX 14TH PLACE NE,Ward 6,Cluster 25,Miner,Miner,,,,,,,,,,,,,,
1.3,1.4,90d39740-4404-374e-2816-21cd3aab27ac,7XX PARK ROAD NW,Ward 1,Cluster 2,Bruce-Monroe,Tubman,4,It's walking distant from our home. ,2,I'm not fond of either school. NO diversity and terrible test scores. My kids will be going to a charter or private school. ,4,,4,,3,,3,,3,
1.3,1.4,17ebc6bc-4947-36a0-164a-b21bdae173cc,20XX C STREET NE,Ward 7,Cluster 25,Gibbs,Maury,,,,,,,,,,,,,,
1.3,1.4,17ebc6bc-4947-36a0-164a-b21bdae173cc,6XX 14TH PLACE NE,Ward 6,Cluster 25,Miner,Miner,1,,1,,4,,3,,1,,3,,3,
1.3,1.4,0c9d2c36-6400-a598-e784-844870e51ef1,18XX CALVERT STREET NW,Ward 1,Cluster 1,Oyster,Oyster-Adams Lower,,,,,,,,,,,,,,
1.3,1.4,0c9d2c36-6400-a598-e784-844870e51ef1,17XX PARK ROAD NW,Ward 1,Cluster 2,Bancroft,Bancroft,,,,,,,,,,,,,,
1.3,1.4,0c9d2c36-6400-a598-e784-844870e51ef1,17XX PARK ROAD NW,Ward 1,Cluster 2,Bancroft,Bancroft,,,,,,,,,,,,,,
1.3,1.4,29d28f35-1ad1-d233-2bda-37b31b14fefe,3XX E STREET NE,Ward 6,Cluster 25,Ludlow-Taylor,Ludlow-Taylor,,,,,,,,,,,,,,
1.3,1.4,0c9d2c36-6400-a598-e784-844870e51ef1,35XX MORRISON STREET NW,Ward 3,Cluster 10,Lafayette,Lafayette,4,,5,,3,,2,,1,There is a big difference between just driving a half a mile down Nebraska to drop off my kids at Deal than having to get through the park across to Brightwood.  Geographically they may be close but the actual distance is much greater.,1,,2,
1.3,1.4,17ebc6bc-4947-36a0-164a-b21bdae173cc,20XX C STREET NE,Ward 7,Cluster 25,Gibbs,Maury,,,,,,,,,,,,,,
1.3,1.4,200a48a7-fddb-4153-f5e9-a40713105bb8,16XX LAMONT STREET NW,Ward 1,Cluster 2,Bancroft,Bancroft,,,5,,1,,3,,1,,3,,,
1.3,1.4,17ebc6bc-4947-36a0-164a-b21bdae173cc,5XX 23RD PLACE NE,Ward 7,Cluster 25,Gibbs,Miner,,,,,,,,,,,,,,
1.3,1.4,17ebc6bc-4947-36a0-164a-b21bdae173cc,5XX A STREET SE,Ward 6,Cluster 26,Brent,Brent,,,,,,,,,,,,,,
1.3,1.4,e0c90e0b-1c9d-3d73-62d6-0b8d62380667,49XX 46TH STREET NW,Ward 3,Cluster 11,Janney,Janney,5,,5,,1,Being able to walk to school instead of drive is extremely important to our family. One of the reasons we moved to this neighborhood is our desire to use our car as little as possible.,1,"Again, we do not want to drive our kids to school, and Hardy is too far to walk. We also generally oppose the idea of school assignments by lottery. We want predictability and neighborhood schools.",1,See above.,1,,,
1.3,1.4,17ebc6bc-4947-36a0-164a-b21bdae173cc,9XX EAST CAPITOL STREET NE,Ward 6,Cluster 26,Peabody,Watkins,,,,,,,,,,,,,,
1.3,1.4,17ebc6bc-4947-36a0-164a-b21bdae173cc,12XX C STREET SE,Ward 6,Cluster 26,Watkins,Watkins,,,,,,,,,,,,,,
1.3,1.4,f1a4155b-826a-aec0-9e39-ee467bf9f85b,12XX QUINCY STREET NE,Ward 5,Cluster 20,Brookland,Brookland @ Bunker Hill,,,,,,,,,,,,,,
1.3,1.4,af284726-5003-7dd9-50e7-135b45b38536,2XX 11TH STREET NE,Ward 6,Cluster 25,Maury,Maury,,,,,,,,,,,,,,
1.3,1.4,de87ab67-e534-90f1-aff3-288ff7841bdd,44XX YUMA STREET NW,Ward 3,Cluster 11,Janney,Janney,,,,,,,,,,,,,,
1.3,1.4,de87ab67-e534-90f1-aff3-288ff7841bdd,44XX YUMA STREET NW,Ward 3,Cluster 11,Janney,Janney,,,,,,,,,,,,,,
1.3,1.4,f6049c94-8c92-4442-c0d2-1f125c747264,28XX CONNECTICUT AVENUE NW,Ward 3,Cluster 15,Oyster,Oyster-Adams Lower,3,"Seems reasonable, although I worry about eventual crowding.",,,,,,,,,,,,
1.3,1.4,8fac696b-0998-9bf8-e805-f799ded07463,6XX 11TH STREET NE,Ward 6,Cluster 25,Ludlow-Taylor,Ludlow-Taylor,1,"Children living within a modest distance (1,000 ft or less) of SWS should be able to attend that school.  For almost 20 years SWS has always had a geographic preference and that should be reinstated.  Reggio Emilia schools stress the importance of community and nothing says community like allowing those families that live in close proximity to the school the ability to attend.   ",3,Hobson is a good school and getting better.  Eastern needs a lot of work.,5,"Again, students living within proximity to a school like SWS or Montessori should be able to attend there.  Community is key to a school so proximity preferences should be in place especially for schools like SWS.",3,,,,1,School is about community and driving all over town to attend schools destroys this.  Neighbors who attend neighborhood schools have buy-in within their community.  Children should go to the schools closest to their homes.,4,
1.3,1.4,36d77da9-4c29-b0e0-2b54-e6bfe66230dc,36XX 13TH STREET NW,Ward 1,Cluster 2,Raymond,Raymond,2,"Raymond is currently our in-bounds school but we have not considered it to be a viable option for our child (now in pre-k, OOB via lottery) due to very poor academic performance and the PS3-8th grade campus.  Neither is desirable.",2,"I do not see any major differences between Cardozo and Roosevelt HS, but still do not consider either one a viable educational option for my child due to the very poor academic performance of both schools.  Again, I do not like the concept of a PS3-8 school (or grade 6-12 schools). MS is challenging, both socially and academically, and I worry that struggling MS-aged kids may set a poor example (academically and behaviorally) for ES-aged kids.  And also that vulnerable MS-aged kids will be subject to poor influences from HS-aged kids.  I don't believe educational campuses are the right answer to addressing many of the challenges facing DCPS.",2,"We might consider Powell or Tubman as viable school options. Raymond is not an option; I don't know enough about Bruce Monroe to have much of an opinion on the school.  However, I suspect that many other families in the area would have the same preferences, meaning that many would be matched with the less-preferred schools.  In our case, we would move rather than send our children to Raymond.  That might even be our choice if we were matched with Powell or Tubman. This also provides absolutely no certainty about schools, which is not appealing at all.",2,It's hard to have much of a positive opinion about an imaginary new school.,1,"I will not send my children to an educational campus ES or MS, for reasons explained above.  I do not think that the academic performance of the MS grades at either Raymond or CHEC make either one an option I would consider for my children.",0,"Roosevelt HS is not somewhere I would send my children due to very poor academic performance.  Under current conditions, where there is really only one high-performing non-application HS in the city, I cannot support a city-wide lottery for HS.  I have doubts about DCPS' ability to create high-performing HSs from scratch.",3,"In theory, I think this is a fine idea.  But I have concerns about how low-performing schools would be defined and about parents gaming this system.  "
1.3,1.4,0752395d-a076-438b-88c0-045f3d7d6111,4XX WHITTIER STREET NW,Ward 4,Cluster 17,Takoma,Takoma,1,,,,,,,,,,,,,
1.3,1.4,25edf22b-7495-f333-3a97-d3c3db3848e9,12XX WALTER STREET SE,Ward 6,Cluster 26,Payne,Payne,,,,,,,,,,,,,,
1.3,1.4,d909904e-d889-eec8-a773-2a9a2d2fc14d,46XX CONNECTICUT AVENUE NW,Ward 3,Cluster 12,Murch,Hearst,1,"My wife and I, both DC voters, are furious by the proposed change in school boundaries.  We specifically purchased our condo so our son would be able to attend Murch.  Not only is it a teriffic school, it is only 3 blocks away from us.  It makes absolutely no sense to force us to send our kids to Hearst, which is in Cleveland Park and would take 20 minutes to get to during rush hour.  We are not alone in our frustration.  There are many, many families in our building with young children that are also frustrated.     ",1,"We are furious about the prospect of being reassigned to Hearst.  We live only 3 blocks from Murch, and bought our condo thinking out child would attend Murch.",1,"This proposal is the cruelest and dumbest one of all.  The biggest insult to us is Murch isn't even in our ""proposed choice set.""  We spent our life savings on a down payment for our condo.  While we could have afforded a bigger, nicer place in another part of town or the suburbs, we chose to buy a condo in Forrest Hills because it was in the Murch School district.  So we sacrificed the opportunity to own a bigger home in another part of the city or the suburbs just so our son could have a good education at a quality neighborhood school 3 blocks away.  With this plan, DCPS would take everything away from us, and we may have to bus our kid all the way across town to Oyster Adams.  That's really not fair - it reminds me of the failed bussing policies of the 1970s which lead to an exodus of middle class families to the suburbs.  ",1,This is a terrible idea.  Hardy MS is no where near as good a middle school as Deal.  We sacrificed so much to be able to send our child to quality schools.  Why does DCPS want to punish middle class families like ours?,1,Horrible idea.  Why do you want to destroy communities by forcing our kids to be bussed across town to go to school?  Do you want to return DCPS to the horrible state it was in during the 1980s?,1,This is another way of punishing middle class families and returning DCPS to the state it was in the 1980s and 1990s. ,,
1.3,1.4,cc9e9e82-9937-7981-87e4-bf53e41c6d95,17XX HARVARD STREET NW,Ward 1,Cluster 2,"Cooke,H.D.",Bancroft,5,,5,,5,,3,,1,,1,,3,
1.3,1.4,01eb88e1-216a-1e8e-0fb3-b575a1244e39,30XX PORTER STREET NW,Ward 3,Cluster 15,Eaton,Eaton,5,,2,,4,,5,,4,,1,,3,
1.3,1.4,0dc87eec-6be4-9c3f-ee7c-ee8b6f49e19f,66XX BARNABY STREET NW,Ward 4,Cluster 10,Lafayette,Lafayette,5,"My family and I moved to this neighborhood particularly because of the feeder pattern.  We moved from Capitol Hill.  We relied on the current feeder patterns to make our decision.  We chose DC over the suburbs.  We have two young children, one in Pre-K and another that will be in pre-K in 3 years time.  There has been no discussion about revising Charter schools as part of this boundary process only public schools.  With 45% of DC students in charter schools, charter schools should be part of the discussion when talking about boundary revisions.  This would take pressure off of trying to blow up the strong traditional public schools that seem to be the target of of Policy Examples A and C.",5,My family and I moved to this neighborhood particularly because of the feeder pattern.  We moved from Capitol Hill.  We relied on the current feeder patterns to make our decision.  We chose DC over the suburbs.  ,1,"My family and I moved to this neighborhood particularly because of the feeder pattern.  We moved from Capitol Hill.  We relied on the current feeder patterns to make our decision.  We chose DC over the suburbs.  A choice set of Janney, Lafayette and Murch is a waste.  There is no reason for it.  I would like a neighborhood school that is in walking distance for me and my children.  ",1,"I oppose choice sets for my children and relied upon the current Lafayette, Deal, Wilson boundary when purchasing my home.  ",1,"I oppose choice sets for my children and relied upon the current Lafayette, Deal, Wilson boundary when purchasing my home.  ",1,"My family and I moved to this neighborhood particularly because of the feeder pattern.  We moved from Capitol Hill.  We relied on the current feeder patterns to make our decision.  We chose DC over the suburbs.  We have two young children, one in Pre-K and another that will be in pre-K in 3 years time.  There has been no discussion about revising Charter schools as part of this boundary process only public schools.  With 45% of DC students in charter schools, charter schools should be part of the discussion when talking about boundary revisions.  This would take pressure off of trying to blow up the strong traditional public schools that seem to be the target of of Policy Examples A and C.",4,"I am not opposed to some sort of set aside for children out of boundary, but children within a boundary should have priority."
